"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2023/03/28","GBENG",56286961,300,8740,143,4015,0.541533180778032,0.0104462127255941,0.008,0.001922303454146,0.0298879202988792,0.0052670097296958,0.00426970289983989,0.00201685652838187,0.0176836861768369,0.00407678111090866
"2023/03/29","GBENG",56286961,300,8740,143,4015,0.541533180778032,0.0104462127255941,0.008,0.001922303454146,0.0298879202988792,0.0052670097296958,0.00426970289983989,0.00201685652838187,0.0176836861768369,0.00407678111090866
"2023/03/30","GBENG",56286961,300,8740,143,4015,0.541533180778032,0.0104462127255941,0.008,0.001922303454146,0.0298879202988792,0.0052670097296958,0.00426970289983989,0.00201685652838187,0.0176836861768369,0.00407678111090866
"2023/03/31","GBENG",56286961,300,8740,143,4015,0.541533180778032,0.0104462127255941,0.008,0.001922303454146,0.0298879202988792,0.0052670097296958,0.00426970289983989,0.00201685652838187,0.0176836861768369,0.00407678111090866
"2023/04/01","GBENG",56286961,300,8740,143,4015,0.541533180778032,0.0104462127255941,0.008,0.001922303454146,0.0298879202988792,0.0052670097296958,0.00426970289983989,0.00201685652838187,0.0176836861768369,0.00407678111090866
"2023/04/02","GBENG",56286961,300,8740,143,4015,0.541533180778032,0.0104462127255941,0.008,0.001922303454146,0.0298879202988792,0.0052670097296958,0.00426970289983989,0.00201685652838187,0.0176836861768369,0.00407678111090866
"2023/04/03","GBENG",56286961,300,8729,69,2100,0.541528239202658,0.0104528012813268,0.00801068090787717,0.00192485958480139,0.0447619047619048,0.00884399605252164,0.00639455782312925,0.00340918590216045,0.0171428571428571,0.00555169048783712
"2023/04/04","GBENG",56286961,300,8729,69,2100,0.541528239202658,0.0104528012813268,0.00801068090787717,0.00192485958480139,0.0447619047619048,0.00884399605252164,0.00639455782312925,0.00340918590216045,0.0171428571428571,0.00555169048783712
"2023/04/05","GBENG",56286961,300,8729,69,2100,0.541528239202658,0.0104528012813268,0.00801068090787717,0.00192485958480139,0.0447619047619048,0.00884399605252164,0.00639455782312925,0.00340918590216045,0.0171428571428571,0.00555169048783712
"2023/04/06","GBENG",56286961,300,8729,69,2100,0.541528239202658,0.0104528012813268,0.00801068090787717,0.00192485958480139,0.0447619047619048,0.00884399605252164,0.00639455782312925,0.00340918590216045,0.0171428571428571,0.00555169048783712
"2023/04/07","GBENG",56286961,300,8729,69,2100,0.541528239202658,0.0104528012813268,0.00801068090787717,0.00192485958480139,0.0447619047619048,0.00884399605252164,0.00639455782312925,0.00340918590216045,0.0171428571428571,0.00555169048783712
"2023/04/08","GBENG",56286961,300,8729,69,2100,0.541528239202658,0.0104528012813268,0.00801068090787717,0.00192485958480139,0.0447619047619048,0.00884399605252164,0.00639455782312925,0.00340918590216045,0.0171428571428571,0.00555169048783712
"2023/04/09","GBENG",56286961,300,8729,69,2100,0.541528239202658,0.0104528012813268,0.00801068090787717,0.00192485958480139,0.0447619047619048,0.00884399605252164,0.00639455782312925,0.00340918590216045,0.0171428571428571,0.00555169048783712
"2023/04/10","GBENG",56286961,300,8641,2,16,0.538710797361416,0.0105106741688823,0.00809716599190283,0.00194555597917437,NA,NA,NA,NA,NA,NA
"2023/04/11","GBENG",56286961,300,8641,2,16,0.538710797361416,0.0105106741688823,0.00809716599190283,0.00194555597917437,NA,NA,NA,NA,NA,NA
"2023/04/12","GBENG",56286961,300,8641,2,16,0.538710797361416,0.0105106741688823,0.00809716599190283,0.00194555597917437,NA,NA,NA,NA,NA,NA
"2023/04/13","GBENG",56286961,300,8641,2,16,0.538710797361416,0.0105106741688823,0.00809716599190283,0.00194555597917437,NA,NA,NA,NA,NA,NA
"2023/04/14","GBENG",56286961,300,8641,2,16,0.538710797361416,0.0105106741688823,0.00809716599190283,0.00194555597917437,NA,NA,NA,NA,NA,NA
