"date","ISO2","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_hospital","p_hospital_low","p_hospital_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2023/01/31","GB",66647112,100,2890,100,2890,0.599653979238754,0.581790449072244,0.617517509405265,0.00677361853832442,0.00373821700515818,0.00980902007149066,0.0204667863554758,0.0152081891948512,0.0257253835161003,0.0107266435986159,0.00697095780409806,0.0144823293931338,0.00153237765694513,0.000106280650048195,0.00295847466384207,0.0134948096885813,0.00928819979370558,0.0177014195834571
"2023/02/01","GB",66647112,100,2890,100,2890,0.599653979238754,0.581790449072244,0.617517509405265,0.00677361853832442,0.00373821700515818,0.00980902007149066,0.0204667863554758,0.0152081891948512,0.0257253835161003,0.0107266435986159,0.00697095780409806,0.0144823293931338,0.00153237765694513,0.000106280650048195,0.00295847466384207,0.0134948096885813,0.00928819979370558,0.0177014195834571
"2023/02/02","GB",66647112,100,2925,100,2925,0.547692307692308,0.52965505193475,0.565729563449865,0.00589535740604274,0.00301521282184956,0.00877550199023592,0.0185325264750378,0.0133918220270242,0.0236732309230514,0.0198290598290598,0.0147767831181436,0.0248813365399761,0.00283272283272283,0.000906656648000468,0.0047587890174452,0.0208547008547009,0.0156761206163171,0.0260332810930846
"2023/02/03","GB",66647112,100,2925,100,2925,0.547692307692308,0.52965505193475,0.565729563449865,0.00589535740604274,0.00301521282184956,0.00877550199023592,0.0185325264750378,0.0133918220270242,0.0236732309230514,0.0198290598290598,0.0147767831181436,0.0248813365399761,0.00283272283272283,0.000906656648000468,0.0047587890174452,0.0208547008547009,0.0156761206163171,0.0260332810930846
"2023/02/04","GB",66647112,100,2925,100,2925,0.547692307692308,0.52965505193475,0.565729563449865,0.00589535740604274,0.00301521282184956,0.00877550199023592,0.0185325264750378,0.0133918220270242,0.0236732309230514,0.0198290598290598,0.0147767831181436,0.0248813365399761,0.00283272283272283,0.000906656648000468,0.0047587890174452,0.0208547008547009,0.0156761206163171,0.0260332810930846
"2023/02/05","GB",66647112,100,2925,100,2925,0.547692307692308,0.52965505193475,0.565729563449865,0.00589535740604274,0.00301521282184956,0.00877550199023592,0.0185325264750378,0.0133918220270242,0.0236732309230514,0.0198290598290598,0.0147767831181436,0.0248813365399761,0.00283272283272283,0.000906656648000468,0.0047587890174452,0.0208547008547009,0.0156761206163171,0.0260332810930846
"2023/02/06","GB",66647112,100,3330,100,3330,0.602102102102102,0.58547766809229,0.618726536111915,0.00326678765880218,0.00113601454887697,0.00539756076872739,0.0252525252525253,0.0196100672822899,0.0308949832227606,0.0126506024096386,0.0088489703163856,0.0164522345028915,0.00180722891566265,0.000362478451396787,0.00325197937992851,0.0165165165165165,0.012187704388657,0.020845328644376
"2023/02/07","GB",66647112,100,3330,100,3330,0.602102102102102,0.58547766809229,0.618726536111915,0.00326678765880218,0.00113601454887697,0.00539756076872739,0.0252525252525253,0.0196100672822899,0.0308949832227606,0.0126506024096386,0.0088489703163856,0.0164522345028915,0.00180722891566265,0.000362478451396787,0.00325197937992851,0.0165165165165165,0.012187704388657,0.020845328644376
"2023/02/08","GB",66647112,100,3330,100,3330,0.602102102102102,0.58547766809229,0.618726536111915,0.00326678765880218,0.00113601454887697,0.00539756076872739,0.0252525252525253,0.0196100672822899,0.0308949832227606,0.0126506024096386,0.0088489703163856,0.0164522345028915,0.00180722891566265,0.000362478451396787,0.00325197937992851,0.0165165165165165,0.012187704388657,0.020845328644376
"2023/02/09","GB",66647112,100,3330,100,3330,0.602102102102102,0.58547766809229,0.618726536111915,0.00326678765880218,0.00113601454887697,0.00539756076872739,0.0252525252525253,0.0196100672822899,0.0308949832227606,0.0126506024096386,0.0088489703163856,0.0164522345028915,0.00180722891566265,0.000362478451396787,0.00325197937992851,0.0165165165165165,0.012187704388657,0.020845328644376
"2023/02/10","GB",66647112,100,3330,100,3330,0.602102102102102,0.58547766809229,0.618726536111915,0.00326678765880218,0.00113601454887697,0.00539756076872739,0.0252525252525253,0.0196100672822899,0.0308949832227606,0.0126506024096386,0.0088489703163856,0.0164522345028915,0.00180722891566265,0.000362478451396787,0.00325197937992851,0.0165165165165165,0.012187704388657,0.020845328644376
"2023/02/11","GB",66647112,100,3330,100,3330,0.602102102102102,0.58547766809229,0.618726536111915,0.00326678765880218,0.00113601454887697,0.00539756076872739,0.0252525252525253,0.0196100672822899,0.0308949832227606,0.0126506024096386,0.0088489703163856,0.0164522345028915,0.00180722891566265,0.000362478451396787,0.00325197937992851,0.0165165165165165,0.012187704388657,0.020845328644376
"2023/02/12","GB",66647112,100,3330,100,3330,0.602102102102102,0.58547766809229,0.618726536111915,0.00326678765880218,0.00113601454887697,0.00539756076872739,0.0252525252525253,0.0196100672822899,0.0308949832227606,0.0126506024096386,0.0088489703163856,0.0164522345028915,0.00180722891566265,0.000362478451396787,0.00325197937992851,0.0165165165165165,0.012187704388657,0.020845328644376
"2023/02/13","GB",66647112,100,2985,100,2985,0.63785594639866,0.620614332842921,0.655097559954399,0.00551065393093314,0.00272962397353282,0.00829168388833346,0.0157972079353417,0.0111129964531782,0.0204814194175051,0.0175084175084175,0.0127915059576783,0.0222253290591567,0.0025012025012025,0.00070481310048988,0.00429759190191512,0.0123953098827471,0.00842617196848872,0.0163644477970054
"2023/02/14","GB",66647112,100,2985,100,2985,0.63785594639866,0.620614332842921,0.655097559954399,0.00551065393093314,0.00272962397353282,0.00829168388833346,0.0157972079353417,0.0111129964531782,0.0204814194175051,0.0175084175084175,0.0127915059576783,0.0222253290591567,0.0025012025012025,0.00070481310048988,0.00429759190191512,0.0123953098827471,0.00842617196848872,0.0163644477970054
"2023/02/15","GB",66647112,100,2985,100,2985,0.63785594639866,0.620614332842921,0.655097559954399,0.00551065393093314,0.00272962397353282,0.00829168388833346,0.0157972079353417,0.0111129964531782,0.0204814194175051,0.0175084175084175,0.0127915059576783,0.0222253290591567,0.0025012025012025,0.00070481310048988,0.00429759190191512,0.0123953098827471,0.00842617196848872,0.0163644477970054
"2023/02/16","GB",66647112,100,2985,100,2985,0.63785594639866,0.620614332842921,0.655097559954399,0.00551065393093314,0.00272962397353282,0.00829168388833346,0.0157972079353417,0.0111129964531782,0.0204814194175051,0.0175084175084175,0.0127915059576783,0.0222253290591567,0.0025012025012025,0.00070481310048988,0.00429759190191512,0.0123953098827471,0.00842617196848872,0.0163644477970054
"2023/02/17","GB",66647112,100,2985,100,2985,0.63785594639866,0.620614332842921,0.655097559954399,0.00551065393093314,0.00272962397353282,0.00829168388833346,0.0157972079353417,0.0111129964531782,0.0204814194175051,0.0175084175084175,0.0127915059576783,0.0222253290591567,0.0025012025012025,0.00070481310048988,0.00429759190191512,0.0123953098827471,0.00842617196848872,0.0163644477970054
"2023/02/18","GB",66647112,100,2985,100,2985,0.63785594639866,0.620614332842921,0.655097559954399,0.00551065393093314,0.00272962397353282,0.00829168388833346,0.0157972079353417,0.0111129964531782,0.0204814194175051,0.0175084175084175,0.0127915059576783,0.0222253290591567,0.0025012025012025,0.00070481310048988,0.00429759190191512,0.0123953098827471,0.00842617196848872,0.0163644477970054
"2023/02/19","GB",66647112,100,2985,100,2985,0.63785594639866,0.620614332842921,0.655097559954399,0.00551065393093314,0.00272962397353282,0.00829168388833346,0.0157972079353417,0.0111129964531782,0.0204814194175051,0.0175084175084175,0.0127915059576783,0.0222253290591567,0.0025012025012025,0.00070481310048988,0.00429759190191512,0.0123953098827471,0.00842617196848872,0.0163644477970054
"2023/02/20","GB",66647112,100,3286,100,3286,0.524954351795496,0.507880057858463,0.542028645732529,0.00390752197981114,0.00170099761241046,0.00611404634721181,0.0201888635623575,0.0152145254103047,0.0251632017144104,0.00712896953985742,0.00416065493227809,0.0100972841474367,0.00101842421997963,0,0.00214378876644211,0.00973828362751065,0.0063806715697519,0.0130958956852694
"2023/02/21","GB",66647112,100,3286,100,3286,0.524954351795496,0.507880057858463,0.542028645732529,0.00390752197981114,0.00170099761241046,0.00611404634721181,0.0201888635623575,0.0152145254103047,0.0251632017144104,0.00712896953985742,0.00416065493227809,0.0100972841474367,0.00101842421997963,0,0.00214378876644211,0.00973828362751065,0.0063806715697519,0.0130958956852694
"2023/02/22","GB",66647112,100,3286,100,3286,0.524954351795496,0.507880057858463,0.542028645732529,0.00390752197981114,0.00170099761241046,0.00611404634721181,0.0201888635623575,0.0152145254103047,0.0251632017144104,0.00712896953985742,0.00416065493227809,0.0100972841474367,0.00101842421997963,0,0.00214378876644211,0.00973828362751065,0.0063806715697519,0.0130958956852694
"2023/02/23","GB",66647112,100,3286,100,3286,0.524954351795496,0.507880057858463,0.542028645732529,0.00390752197981114,0.00170099761241046,0.00611404634721181,0.0201888635623575,0.0152145254103047,0.0251632017144104,0.00712896953985742,0.00416065493227809,0.0100972841474367,0.00101842421997963,0,0.00214378876644211,0.00973828362751065,0.0063806715697519,0.0130958956852694
"2023/02/24","GB",66647112,100,3286,100,3286,0.524954351795496,0.507880057858463,0.542028645732529,0.00390752197981114,0.00170099761241046,0.00611404634721181,0.0201888635623575,0.0152145254103047,0.0251632017144104,0.00712896953985742,0.00416065493227809,0.0100972841474367,0.00101842421997963,0,0.00214378876644211,0.00973828362751065,0.0063806715697519,0.0130958956852694
"2023/02/25","GB",66647112,100,3286,100,3286,0.524954351795496,0.507880057858463,0.542028645732529,0.00390752197981114,0.00170099761241046,0.00611404634721181,0.0201888635623575,0.0152145254103047,0.0251632017144104,0.00712896953985742,0.00416065493227809,0.0100972841474367,0.00101842421997963,0,0.00214378876644211,0.00973828362751065,0.0063806715697519,0.0130958956852694
"2023/02/26","GB",66647112,100,3286,100,3286,0.524954351795496,0.507880057858463,0.542028645732529,0.00390752197981114,0.00170099761241046,0.00611404634721181,0.0201888635623575,0.0152145254103047,0.0251632017144104,0.00712896953985742,0.00416065493227809,0.0100972841474367,0.00101842421997963,0,0.00214378876644211,0.00973828362751065,0.0063806715697519,0.0130958956852694
"2023/02/27","GB",66647112,100,2843,100,2843,0.557157931762223,0.53889908872688,0.575416774797566,0.00399042298483639,0.00152211822025456,0.00645872774941823,0.0224809313528703,0.0166594837079529,0.0283023789977877,0.00599013389711064,0.00315119851122224,0.00882906928299905,0.000855733413872949,0,0.0019315178104357,0.010200492437566,0.00650694359000989,0.013894041285122
"2023/02/28","GB",66647112,100,2843,100,2843,0.557157931762223,0.53889908872688,0.575416774797566,0.00399042298483639,0.00152211822025456,0.00645872774941823,0.0224809313528703,0.0166594837079529,0.0283023789977877,0.00599013389711064,0.00315119851122224,0.00882906928299905,0.000855733413872949,0,0.0019315178104357,0.010200492437566,0.00650694359000989,0.013894041285122
"2023/03/01","GB",66647112,100,2843,100,2843,0.557157931762223,0.53889908872688,0.575416774797566,0.00399042298483639,0.00152211822025456,0.00645872774941823,0.0224809313528703,0.0166594837079529,0.0283023789977877,0.00599013389711064,0.00315119851122224,0.00882906928299905,0.000855733413872949,0,0.0019315178104357,0.010200492437566,0.00650694359000989,0.013894041285122
"2023/03/02","GB",66647112,100,2843,100,2843,0.557157931762223,0.53889908872688,0.575416774797566,0.00399042298483639,0.00152211822025456,0.00645872774941823,0.0224809313528703,0.0166594837079529,0.0283023789977877,0.00599013389711064,0.00315119851122224,0.00882906928299905,0.000855733413872949,0,0.0019315178104357,0.010200492437566,0.00650694359000989,0.013894041285122
"2023/03/03","GB",66647112,100,2843,100,2843,0.557157931762223,0.53889908872688,0.575416774797566,0.00399042298483639,0.00152211822025456,0.00645872774941823,0.0224809313528703,0.0166594837079529,0.0283023789977877,0.00599013389711064,0.00315119851122224,0.00882906928299905,0.000855733413872949,0,0.0019315178104357,0.010200492437566,0.00650694359000989,0.013894041285122
"2023/03/04","GB",66647112,100,2843,100,2843,0.557157931762223,0.53889908872688,0.575416774797566,0.00399042298483639,0.00152211822025456,0.00645872774941823,0.0224809313528703,0.0166594837079529,0.0283023789977877,0.00599013389711064,0.00315119851122224,0.00882906928299905,0.000855733413872949,0,0.0019315178104357,0.010200492437566,0.00650694359000989,0.013894041285122
"2023/03/05","GB",66647112,100,2843,100,2843,0.557157931762223,0.53889908872688,0.575416774797566,0.00399042298483639,0.00152211822025456,0.00645872774941823,0.0224809313528703,0.0166594837079529,0.0283023789977877,0.00599013389711064,0.00315119851122224,0.00882906928299905,0.000855733413872949,0,0.0019315178104357,0.010200492437566,0.00650694359000989,0.013894041285122
"2023/03/06","GB",66647112,100,2845,100,2845,0.559578207381371,0.54133623675329,0.577820178009452,0.00832702498107494,0.00486196419885443,0.0117920857632955,0.0200629425649095,0.0146121867909041,0.025513698338915,0.00884016973125884,0.00539023771880881,0.0122901017437089,0.00126288139017983,0,0.00257180790633711,0.0144112478031634,0.0100319385184017,0.0187905570879252
"2023/03/07","GB",66647112,100,2845,100,2845,0.559578207381371,0.54133623675329,0.577820178009452,0.00832702498107494,0.00486196419885443,0.0117920857632955,0.0200629425649095,0.0146121867909041,0.025513698338915,0.00884016973125884,0.00539023771880881,0.0122901017437089,0.00126288139017983,0,0.00257180790633711,0.0144112478031634,0.0100319385184017,0.0187905570879252
"2023/03/08","GB",66647112,100,2845,100,2845,0.559578207381371,0.54133623675329,0.577820178009452,0.00832702498107494,0.00486196419885443,0.0117920857632955,0.0200629425649095,0.0146121867909041,0.025513698338915,0.00884016973125884,0.00539023771880881,0.0122901017437089,0.00126288139017983,0,0.00257180790633711,0.0144112478031634,0.0100319385184017,0.0187905570879252
"2023/03/09","GB",66647112,100,2845,100,2845,0.559578207381371,0.54133623675329,0.577820178009452,0.00832702498107494,0.00486196419885443,0.0117920857632955,0.0200629425649095,0.0146121867909041,0.025513698338915,0.00884016973125884,0.00539023771880881,0.0122901017437089,0.00126288139017983,0,0.00257180790633711,0.0144112478031634,0.0100319385184017,0.0187905570879252
"2023/03/10","GB",66647112,100,2845,100,2845,0.559578207381371,0.54133623675329,0.577820178009452,0.00832702498107494,0.00486196419885443,0.0117920857632955,0.0200629425649095,0.0146121867909041,0.025513698338915,0.00884016973125884,0.00539023771880881,0.0122901017437089,0.00126288139017983,0,0.00257180790633711,0.0144112478031634,0.0100319385184017,0.0187905570879252
"2023/03/11","GB",66647112,100,2845,100,2845,0.559578207381371,0.54133623675329,0.577820178009452,0.00832702498107494,0.00486196419885443,0.0117920857632955,0.0200629425649095,0.0146121867909041,0.025513698338915,0.00884016973125884,0.00539023771880881,0.0122901017437089,0.00126288139017983,0,0.00257180790633711,0.0144112478031634,0.0100319385184017,0.0187905570879252
"2023/03/12","GB",66647112,100,2845,100,2845,0.559578207381371,0.54133623675329,0.577820178009452,0.00832702498107494,0.00486196419885443,0.0117920857632955,0.0200629425649095,0.0146121867909041,0.025513698338915,0.00884016973125884,0.00539023771880881,0.0122901017437089,0.00126288139017983,0,0.00257180790633711,0.0144112478031634,0.0100319385184017,0.0187905570879252
"2023/03/13","GB",66647112,100,3138,100,3138,0.533779477374124,0.51632534558231,0.551233609165938,0.00948830904778041,0.00599056762628639,0.0129860504692744,0.0183923705722071,0.0135321287040658,0.0232526124403484,0.0102465577969901,0.00671460731309081,0.0137785082808893,0.00146379397099858,0.000122932276042686,0.00280465566595448,0.0161290322580645,0.0116495539870393,0.0206085105290898
"2023/03/14","GB",66647112,100,3138,100,3138,0.533779477374124,0.51632534558231,0.551233609165938,0.00948830904778041,0.00599056762628639,0.0129860504692744,0.0183923705722071,0.0135321287040658,0.0232526124403484,0.0102465577969901,0.00671460731309081,0.0137785082808893,0.00146379397099858,0.000122932276042686,0.00280465566595448,0.0161290322580645,0.0116495539870393,0.0206085105290898
