date,p_infected,p_infected_low,p_infected_high,p_fatalities,p_fatalities_low,p_fatalities_high,p_hospital,p_hospital_low,p_hospital_high,p_recent,p_recent_low,p_recent_high,p_daily,p_daily_low,p_daily_high,p_active,p_active_low,p_active_high
2022/08/23,56.3361785948785,54.574860873434,58.097496316323,0.53475935828877,0.264863311266822,0.804655405310718,1.53626295105395,1.08062742613767,1.99189847597022,0.689428759028234,0.395578837291638,0.98327868076483,0.0984898227183191,0,0.209884604242478,1.56143923964698,1.11374975677535,2.00912872251861
2022/08/24,56.3361785948785,54.574860873434,58.097496316323,0.53475935828877,0.264863311266822,0.804655405310718,1.53626295105395,1.08062742613767,1.99189847597022,0.689428759028234,0.395578837291638,0.98327868076483,0.0984898227183191,0,0.209884604242478,1.56143923964698,1.11374975677535,2.00912872251861
2022/08/25,56.3361785948785,54.574860873434,58.097496316323,0.53475935828877,0.264863311266822,0.804655405310718,1.53626295105395,1.08062742613767,1.99189847597022,0.689428759028234,0.395578837291638,0.98327868076483,0.0984898227183191,0,0.209884604242478,1.56143923964698,1.11374975677535,2.00912872251861
2022/08/26,52.0161290322581,50.2211958651788,53.8110621993373,0.502152080344333,0.23977482598431,0.764529334704356,1.73097728092319,1.24554667058764,2.21640789125873,1.20967741935484,0.816920706752879,1.6024341319568,0.172811059907834,0.0235859816020666,0.322036138213602,0.638440860215054,0.352285975726202,0.924595744703906
2022/08/27,52.0161290322581,50.2211958651788,53.8110621993373,0.502152080344333,0.23977482598431,0.764529334704356,1.73097728092319,1.24554667058764,2.21640789125873,1.20967741935484,0.816920706752879,1.6024341319568,0.172811059907834,0.0235859816020666,0.322036138213602,0.638440860215054,0.352285975726202,0.924595744703906
2022/08/28,52.0161290322581,50.2211958651788,53.8110621993373,0.502152080344333,0.23977482598431,0.764529334704356,1.73097728092319,1.24554667058764,2.21640789125873,1.20967741935484,0.816920706752879,1.6024341319568,0.172811059907834,0.0235859816020666,0.322036138213602,0.638440860215054,0.352285975726202,0.924595744703906
2022/08/29,52.0161290322581,50.2211958651788,53.8110621993373,0.502152080344333,0.23977482598431,0.764529334704356,1.73097728092319,1.24554667058764,2.21640789125873,1.20967741935484,0.816920706752879,1.6024341319568,0.172811059907834,0.0235859816020666,0.322036138213602,0.638440860215054,0.352285975726202,0.924595744703906
2022/08/30,52.0161290322581,50.2211958651788,53.8110621993373,0.502152080344333,0.23977482598431,0.764529334704356,1.73097728092319,1.24554667058764,2.21640789125873,1.20967741935484,0.816920706752879,1.6024341319568,0.172811059907834,0.0235859816020666,0.322036138213602,0.638440860215054,0.352285975726202,0.924595744703906
2022/08/31,49.2239467849224,47.4800190421034,50.9678745277414,0.624178712220762,0.344396172057457,0.903961252384067,2.39816031537451,1.85466741556809,2.94165321518093,0.986632718014004,0.641035949930064,1.33222948609794,0.140947531144858,0.00976758216535971,0.272127480124356,1.1457670273711,0.773640357890971,1.51789369685123
2022/09/01,49.3815104166667,47.6135429825888,51.1494778507446,0.608313619466036,0.328148278473915,0.888478960458157,2.3994592767827,1.84806987781659,2.9508486757488,0.98135426889107,0.631914949530212,1.33079358825193,0.140193466984439,0.00755801557175714,0.27282891839712,1.14491331370625,0.767787565242589,1.52203906216991
2022/09/02,49.3815104166667,47.6135429825888,51.1494778507446,0.608313619466036,0.328148278473915,0.888478960458157,2.3994592767827,1.84806987781659,2.9508486757488,0.98135426889107,0.631914949530212,1.33079358825193,0.140193466984439,0.00755801557175714,0.27282891839712,1.14491331370625,0.767787565242589,1.52203906216991
2022/09/03,49.3815104166667,47.6135429825888,51.1494778507446,0.608313619466036,0.328148278473915,0.888478960458157,2.3994592767827,1.84806987781659,2.9508486757488,0.98135426889107,0.631914949530212,1.33079358825193,0.140193466984439,0.00755801557175714,0.27282891839712,1.14491331370625,0.767787565242589,1.52203906216991
2022/09/04,60.4347826086956,58.6820617419098,62.1875034754815,0.254823443756826,0.0662917352022796,0.443355152311372,1.79726815240834,1.30359699752915,2.29093930728753,0.53781512605042,0.27500014955859,0.80063010254225,0.0768307322929172,0,0.176395387091694,1.77257525083612,1.29960784077771,2.24554266089454
