date,p_cases,p_cases_low,p_cases_high
2022/09/20,51.1470520761643,50.0977625200857,52.1963416322429
2022/09/21,52.5801011804384,51.5424147561321,53.6177876047446
2022/09/22,52.5801011804384,51.5424147561321,53.6177876047446
2022/09/23,52.5801011804384,51.5424147561321,53.6177876047446
2022/09/24,52.5801011804384,51.5424147561321,53.6177876047446
2022/09/25,53.0203510283192,52.0053030949459,54.0353989616925
2022/09/26,53.0203510283192,52.0053030949459,54.0353989616925
2022/09/27,53.0203510283192,52.0053030949459,54.0353989616925
2022/09/28,53.0203510283192,52.0053030949459,54.0353989616925
2022/09/29,54.2357687135814,53.202116840082,55.2694205870808
2022/09/30,54.2357687135814,53.202116840082,55.2694205870808
2022/10/01,54.2357687135814,53.202116840082,55.2694205870808
2022/10/02,53.7940379403794,52.7556841127953,54.8323917679635
2022/10/03,53.7940379403794,52.7556841127953,54.8323917679635
2022/10/04,53.7940379403794,52.7556841127953,54.8323917679635
2022/10/05,53.7940379403794,52.7556841127953,54.8323917679635
2022/10/06,50.9587833370068,49.9302015102655,51.9873651637481
2022/10/07,50.9587833370068,49.9302015102655,51.9873651637481
2022/10/08,50.9587833370068,49.9302015102655,51.9873651637481
2022/10/09,49.825479930192,48.8020027885989,50.8489570717851
2022/10/10,49.825479930192,48.8020027885989,50.8489570717851
2022/10/11,49.825479930192,48.8020027885989,50.8489570717851
2022/10/12,49.0079365079365,48.0066911301985,50.0091818856745
2022/10/13,49.0079365079365,48.0066911301985,50.0091818856745
2022/10/14,49.0079365079365,48.0066911301985,50.0091818856745
2022/10/15,49.0079365079365,48.0066911301985,50.0091818856745
2022/10/16,49.5326086956522,48.5109514812045,50.5542659100999
2022/10/17,49.5326086956522,48.5109514812045,50.5542659100999
2022/10/18,49.5326086956522,48.5109514812045,50.5542659100999
2022/10/19,51.122549556456,50.0972531293881,52.1478459835239
2022/10/20,51.122549556456,50.0972531293881,52.1478459835239
2022/10/21,50.7067137809187,49.6770237622546,51.7364037995828
2022/10/22,50.7067137809187,49.6770237622546,51.7364037995828
2022/10/23,50.7067137809187,49.6770237622546,51.7364037995828
2022/10/24,51.743344101593,50.7096588107457,52.7770293924403
2022/10/25,51.743344101593,50.7096588107457,52.7770293924403
2022/10/26,51.743344101593,50.7096588107457,52.7770293924403
2022/10/27,53.9911797133407,52.9654654262875,55.0168940003939
2022/10/28,54.0752178228742,53.0494738484086,55.1009617973398
2022/10/29,54.0752178228742,53.0494738484086,55.1009617973398
2022/10/30,54.0752178228742,53.0494738484086,55.1009617973398
2022/10/31,55.1575777132408,54.1466413917539,56.1685140347277
2022/11/01,55.1575777132408,54.1466413917539,56.1685140347277
2022/11/02,55.1575777132408,54.1466413917539,56.1685140347277
2022/11/03,53.3197468625979,52.3070466769283,54.3324470482675
2022/11/04,53.3197468625979,52.3070466769283,54.3324470482675
2022/11/05,53.3197468625979,52.3070466769283,54.3324470482675
2022/11/06,53.3197468625979,52.3070466769283,54.3324470482675
2022/11/07,53.5962110364578,52.570387052504,54.6220350204116
2022/11/08,53.5962110364578,52.570387052504,54.6220350204116
2022/11/09,53.5962110364578,52.570387052504,54.6220350204116
2022/11/10,51.8844625791904,50.8696995847179,52.8992255736629
2022/11/11,51.7981749865808,50.7834563623775,52.8128936107841
2022/11/12,51.7981749865808,50.7834563623775,52.8128936107841
2022/11/13,51.7981749865808,50.7834563623775,52.8128936107841
2022/11/14,51.887323943662,50.8478243995328,52.9268234877911
2022/11/15,51.887323943662,50.8478243995328,52.9268234877911
2022/11/16,51.887323943662,50.8478243995328,52.9268234877911
2022/11/17,53.8829969209716,52.8396482533341,54.9263455886091
2022/11/18,53.8829969209716,52.8396482533341,54.9263455886091
2022/11/19,53.8829969209716,52.8396482533341,54.9263455886091
2022/11/20,53.8829969209716,52.8396482533341,54.9263455886091
2022/11/21,53.6767276541196,52.621680740473,54.7317745677663
2022/11/22,53.6767276541196,52.621680740473,54.7317745677663
2022/11/23,53.6767276541196,52.621680740473,54.7317745677663
2022/11/24,51.0187449062755,49.9615461841096,52.0759436284414
2022/11/25,51.0187449062755,49.9615461841096,52.0759436284414
2022/11/26,51.0187449062755,49.9615461841096,52.0759436284414
2022/11/27,51.0187449062755,49.9615461841096,52.0759436284414
2022/11/28,51.4004969505308,50.359431808247,52.4415620928146
2022/11/29,51.4004969505308,50.359431808247,52.4415620928146
