date,p_cases,p_cases_low,p_cases_high
2020/03/23,NA,NA,NA
2020/03/24,NA,NA,NA
2020/03/25,NA,NA,NA
2020/03/26,NA,NA,NA
2020/03/27,NA,NA,NA
2020/03/28,NA,NA,NA
2020/03/29,NA,NA,NA
2020/03/30,NA,NA,NA
2020/03/31,NA,NA,NA
2020/04/01,NA,NA,NA
2020/04/02,NA,NA,NA
2020/04/03,NA,NA,NA
2020/04/04,NA,NA,NA
2020/04/05,NA,NA,NA
2020/04/06,NA,NA,NA
2020/04/07,NA,NA,NA
2020/04/08,NA,NA,NA
2020/04/09,NA,NA,NA
2020/04/10,NA,NA,NA
2020/04/11,NA,NA,NA
2020/04/12,NA,NA,NA
2020/04/13,NA,NA,NA
2020/04/14,NA,NA,NA
2020/04/15,NA,NA,NA
2020/04/16,NA,NA,NA
2020/04/17,NA,NA,NA
2020/04/18,NA,NA,NA
2020/04/19,NA,NA,NA
2020/04/20,NA,NA,NA
2020/04/21,NA,NA,NA
2020/04/22,NA,NA,NA
2020/04/23,NA,NA,NA
2020/04/24,NA,NA,NA
2020/04/25,NA,NA,NA
2020/04/26,NA,NA,NA
2020/04/27,NA,NA,NA
2020/04/28,NA,NA,NA
2020/04/29,NA,NA,NA
2020/04/30,NA,NA,NA
2020/05/01,NA,NA,NA
2020/05/02,NA,NA,NA
2020/05/03,NA,NA,NA
2020/05/04,NA,NA,NA
2020/05/05,NA,NA,NA
2020/05/06,NA,NA,NA
2020/05/07,NA,NA,NA
2020/05/08,NA,NA,NA
2020/05/09,NA,NA,NA
2020/05/10,NA,NA,NA
2020/05/11,NA,NA,NA
2020/05/12,NA,NA,NA
2020/05/13,NA,NA,NA
2020/05/14,NA,NA,NA
2020/05/15,NA,NA,NA
2020/05/16,NA,NA,NA
2020/05/17,NA,NA,NA
2020/05/18,NA,NA,NA
2020/05/19,NA,NA,NA
2020/05/20,NA,NA,NA
2020/05/21,NA,NA,NA
2020/05/22,NA,NA,NA
2020/05/23,NA,NA,NA
2020/05/24,NA,NA,NA
2020/05/25,NA,NA,NA
2020/05/26,NA,NA,NA
2020/05/27,NA,NA,NA
2020/05/28,NA,NA,NA
2020/05/29,NA,NA,NA
2020/05/30,NA,NA,NA
2020/05/31,NA,NA,NA
2020/06/01,NA,NA,NA
2020/06/02,NA,NA,NA
2020/06/03,NA,NA,NA
2020/06/04,NA,NA,NA
2020/06/05,NA,NA,NA
2020/06/06,NA,NA,NA
2020/06/07,1.33333333333333,0,3.92913828055158
2020/06/08,1.14285714285714,0,2.71767041908052
2020/06/09,1.14285714285714,0,2.71767041908052
2020/06/10,1.14285714285714,0,2.71767041908052
2020/06/11,1.14285714285714,0,2.71767041908052
2020/06/12,1.09090909090909,0,2.31861438796054
2020/06/13,1.09090909090909,0,2.31861438796054
2020/06/14,1.09090909090909,0,2.31861438796054
2020/06/15,1.09090909090909,0,2.31861438796054
2020/06/16,1.09090909090909,0,2.31861438796054
2020/06/17,1.09090909090909,0,2.31861438796054
2020/06/18,1.09090909090909,0,2.31861438796054
2020/06/19,1.09090909090909,0,2.31861438796054
2020/06/20,1.09090909090909,0,2.31861438796054
2020/06/21,1.09090909090909,0,2.31861438796054
2020/06/22,1.09090909090909,0,2.31861438796054
2020/06/23,1.09090909090909,0,2.31861438796054
2020/06/24,1.09090909090909,0,2.31861438796054
2020/06/25,1.09090909090909,0,2.31861438796054
2020/06/26,1.09090909090909,0,2.31861438796054
2020/06/27,1.09090909090909,0,2.31861438796054
2020/06/28,1.09090909090909,0,2.31861438796054
2020/06/29,1.09090909090909,0,2.31861438796054
2020/06/30,1.09090909090909,0,2.31861438796054
2020/07/01,1.09090909090909,0,2.31861438796054
2020/07/02,1.09090909090909,0,2.31861438796054
2020/07/03,1.09090909090909,0,2.31861438796054
2020/07/04,1.09090909090909,0,2.31861438796054
2020/07/05,1.09090909090909,0,2.31861438796054
2020/07/06,1.09090909090909,0,2.31861438796054
2020/07/07,1.09090909090909,0,2.31861438796054
2020/07/08,1.09090909090909,0,2.31861438796054
2020/07/09,1.09090909090909,0,2.31861438796054
2020/07/10,1.09090909090909,0,2.31861438796054
2020/07/11,1.09090909090909,0,2.31861438796054
2020/07/12,1.09090909090909,0,2.31861438796054
2020/07/13,1.09090909090909,0,2.31861438796054
2020/07/14,1.09090909090909,0,2.31861438796054
2020/07/15,1.09090909090909,0,2.31861438796054
2020/07/16,1.09090909090909,0,2.31861438796054
2020/07/17,1.09090909090909,0,2.31861438796054
2020/07/18,1.09090909090909,0,2.31861438796054
2020/07/19,1.09090909090909,0,2.31861438796054
2020/07/20,1.09090909090909,0,2.31861438796054
2020/07/21,1.09090909090909,0,2.31861438796054
2020/07/22,1.09090909090909,0,2.31861438796054
2020/07/23,1.09090909090909,0,2.31861438796054
2020/07/24,1.09090909090909,0,2.31861438796054
2020/07/25,1.09090909090909,0,2.31861438796054
2020/07/26,1.09090909090909,0,2.31861438796054
2020/07/27,1.09090909090909,0,2.31861438796054
2020/07/28,1.09090909090909,0,2.31861438796054
2020/07/29,1.09090909090909,0,2.31861438796054
2020/07/30,1.09090909090909,0,2.31861438796054
2020/07/31,1.09090909090909,0,2.31861438796054
2020/08/01,1.09090909090909,0,2.31861438796054
2020/08/02,1.09090909090909,0,2.31861438796054
2020/08/03,1.09090909090909,0,2.31861438796054
2020/08/04,1.09090909090909,0,2.31861438796054
2020/08/05,1.09090909090909,0,2.31861438796054
2020/08/06,1.09090909090909,0,2.31861438796054
2020/08/07,1.09090909090909,0,2.31861438796054
2020/08/08,1.09090909090909,0,2.31861438796054
2020/08/09,1.09090909090909,0,2.31861438796054
2020/08/10,1.09090909090909,0,2.31861438796054
2020/08/11,1.09090909090909,0,2.31861438796054
2020/08/12,1.09090909090909,0,2.31861438796054
2020/08/13,1.09090909090909,0,2.31861438796054
2020/08/14,1.09090909090909,0,2.31861438796054
2020/08/15,1.09090909090909,0,2.31861438796054
2020/08/16,1.09090909090909,0,2.31861438796054
2020/08/17,1.09090909090909,0,2.31861438796054
2020/08/18,1.09090909090909,0,2.31861438796054
2020/08/19,1.09090909090909,0,2.31861438796054
2020/08/20,1.09090909090909,0,2.31861438796054
2020/08/21,1.09090909090909,0,2.31861438796054
2020/08/22,1.09090909090909,0,2.31861438796054
2020/08/23,1.09090909090909,0,2.31861438796054
